id,energy
1251,-91.7786540460047
1252,-63.35850587900313
1253,-90.3522590460052
1254,-84.04518026500409
1255,-103.34699840200665
1256,-85.22716226500415
1257,-75.52840830800415
1258,-83.61240416199871
1259,-84.55788026500431
1260,-82.99444619200494
1261,-61.991708879002545
1262,-90.61719604600512
1263,-91.74739304600462
1264,-97.1867897240054
1265,-77.87225669000327
1266,-70.44669763000365
1267,-69.71481263000351
1268,-78.05481348399917
1269,-75.94932230800441
1270,-66.9813984839966
1271,-62.25705287900382
1272,-90.0765109430049
1273,-83.54641716199876
1274,-64.23173295200286
1275,-90.05313594300515
1276,-76.05624441100463
1277,-78.4478396900031
1278,-91.27998304600533
1279,-83.51809616199898
1280,-70.06490283600306
1281,-73.08979890900264
1282,-78.6904424839995
1283,-74.23584623500392
1284,-77.069084587004
1285,-77.31150351400447
1286,-83.92994326500411
1287,-70.85969083600321
1288,-97.08175372400547
1289,-72.83844216199577
1290,-76.84986548400047
1291,-97.16648972400526
1292,-41.933842493001976
1293,-72.93292880600166
1294,-90.94046194300518
1295,-68.82480563000354
1296,-77.9059404840009
1297,-83.41293116199813
1298,-76.28953541100418
1299,-91.13096404600492
1300,-57.538022201001695
1301,-89.81879894300528
1302,-90.44892294300462
1303,-83.53027926500454
1304,-84.77940836800462
1305,-75.04774033800459
1306,-90.91962504600451
1307,-69.68992373300352
1308,-90.20409694300542
1309,-83.42610316199898
1310,-63.775365952003085
1311,-74.73444633800409
1312,-83.15103419200477
1313,-89.85383794300469
1314,-72.63867980600116
1315,-83.8236532650044
1316,-74.60723323500406
1317,-77.70941458700327
1318,-83.97397126500437
1319,-72.15142116199604
1320,-84.81557426500422
1321,-90.44820694300506
1322,-68.01662255700376
1323,-70.7836168360036
1324,-64.50677395200273
1325,-74.55125033800414
1326,-56.8448602740018
1327,-90.26465794300475
1328,-97.01632072400571
1329,-76.45871441100462
1330,-66.65264048399695
1331,-62.59835087900319
1332,-77.65447058700374
1333,-75.54366430800474
1334,-74.06368523500441
1335,-97.10157472400533
1336,-76.39677651400416
1337,-60.741447806003634
1338,-70.61383563000345
1339,-67.59790755700396
1340,-84.79720336800438
1341,-72.95025390900264
1342,-76.19597641100427
1343,-67.9108915570032
1344,-76.76949751400389
1345,-84.48774436800431
1346,-61.64225498200267
1347,-90.08041194300495
1348,-72.76422616199488
1349,-90.49181094300548
1350,-96.85851272400578
1351,-70.00077783600318
1352,-91.78816804600501
1353,-66.03333823100184
1354,-68.20841255700361
1355,-91.11476904600477
1356,-90.44625894300498
1357,-62.71903695200308
1358,-62.53174295200279
1359,-89.22815487000571
1360,-57.472363201001826
1361,-84.1969171619985
1362,-56.749854201001654
1363,-69.7977007330037
1364,-77.86462348399982
1365,-64.48579933400197
1366,-97.10142172400538
1367,-67.90842655700362
1368,-90.37354594300541
1369,-62.22336287900271
1370,-83.98605436800426
1371,-83.55853716199817
1372,-84.90380536800421
1373,-61.851086982002926
1374,-84.1103581619991
1375,-92.0831830460047
1376,-91.1267980460052
1377,-90.31603194300533
1378,-84.0935163680042
1379,-60.530208703003154
1380,-83.1532121920045
1381,-76.34627141100464
1382,-61.4502608790026
1383,-75.03636933800408
1384,-61.69284998200237
1385,-77.12056358700374
1386,-66.87715848399603
1387,-74.6449982350041
1388,-56.59979820100216
1389,-72.97497980600201
1390,-69.13963766000415
1391,-79.09638858700328
1392,-72.618798806001
1393,-79.06023858700337
1394,-84.06157036800414
1395,-69.01480663000348
1396,-74.6736693380044
1397,-97.18876272400576
1398,-103.29210440200677
1399,-76.05511341100464
1400,-90.19373894300497
1401,-75.19206730800397
1402,-84.14787826500469
1403,-67.59731955700317
1404,-58.554850553001415
1405,-84.10527736800395
1406,-63.14812195200284
1407,-69.55820966000374
1408,-91.1326520460052
1409,-69.49389763000363
1410,-97.10791372400581
1411,-68.17481155700352
1412,-76.92963151400454
1413,-71.84377783600303
1414,-84.42037226500452
1415,-84.98819436800386
1416,-97.25585572400541
1417,-75.19202433800456
1418,-76.05666241100425
1419,-90.38723504600512
1420,-90.28559894300543
1421,-68.28555955700449
1422,-97.08750672400583
1423,-83.78388126500431
1424,-90.6551080460049
1425,-66.08638523100217
1426,-90.19337594300487
1427,-82.57702408900514
1428,-74.53144823500406
1429,-78.62944558700383
1430,-61.77251098200304
1431,-74.60532333800438
1432,-60.13602270300362
1433,-70.21282063000399
1434,-84.48432336800397
1435,-63.78111787900252
1436,-76.88668551400406
1437,-74.9943463380041
1438,-62.07524598200234
1439,-61.81245198200304
1440,-90.22698494300494
1441,-74.47648633800418
1442,-90.24713594300465
1443,-81.33853801600526
1444,-76.93905951400393
1445,-83.44025116199919
1446,-58.19018137700186
1447,-70.24694683600319
1448,-97.15065572400545
1449,-65.29565305500273
1450,-63.38558395200289
1451,-63.436929952003084
1452,-90.97280104600486
1453,-52.75949159600168
1454,-71.06266001200311
1455,-77.09607351400427
1456,-78.34433948399965
1457,-83.58210916199823
1458,-83.95151426500433
1459,-68.9891056300039
1460,-82.99548619200505
1461,-80.93790201600495
1462,-69.0510456300035
1463,-90.69026904600469
1464,-83.76635826500387
1465,-90.9093620460053
1466,-90.04251494300479
1467,-71.21472680600164
1468,-72.64379016199564
1469,-60.54552287900242
1470,-66.83996148399638
1471,-83.4219951619998
1472,-67.00490248399547
1473,-90.907408046005
1474,-77.90509748399927
1475,-78.41776248399947
1476,-61.430156805998195
1477,-66.48190348399658
1478,-58.2538072740017
1479,-61.284985805998076
1480,-75.18719533800413
1481,-83.01422719200491
1482,-69.27696066000317
1483,-68.16675355700318
1484,-83.50725426500412
1485,-82.83925319200443
1486,-74.74206433800373
1487,-65.15250605500296
1488,-78.86281248399973
1489,-67.03509248399678
1490,-66.83116348399562
1491,-90.30613494300542
1492,-66.2221164839957
1493,-76.7647095140037
1494,-77.34386769000321
1495,-90.86536504600463
1496,-83.42263316199933
1497,-51.430813523001234
1498,-69.276126630004
1499,-69.51683873300317
1500,-67.23801748400456
1501,-84.8589843680038
1502,-90.82841904600537
1503,-77.12475648399959
1504,-90.00505594300466
1505,-82.32359908900526
1506,-90.82853104600508
1507,-55.29629602500245
1508,-83.15315719200498
1509,-68.92561363000368
1510,-76.37218341100379
1511,-62.18798980599786
1512,-56.59979827400184
1513,-83.98626226500437
1514,-64.32423895200282
1515,-75.55227533800462
1516,-103.28640440200616
1517,-64.43148595200273
1518,-83.12366019200454
1519,-78.20546769000339
1520,-74.55019323500437
1521,-90.16928294300487
1522,-68.25544455700401
1523,-90.34971494300498
1524,-96.82779872400533
1525,-90.32716394300496
1526,-96.9528577240053
1527,-69.07061166000403
1528,-90.81229104600516
1529,-73.13971116199536
1530,-49.10914462600158
1531,-77.88021069000388
1532,-74.16519423500449
1533,-83.47090116199979
1534,-83.94781826500457
1535,-69.85215673300354
1536,-90.37240994300464
1537,-74.82222433800416
1538,-77.69346258700352
1539,-91.35702904600475
1540,-74.46009023500392
1541,-74.59183133800434
1542,-43.8768348450003
1543,-72.40259516199512
1544,-90.46152394300498
1545,-71.88889580600153
1546,-84.00160926500394
1547,-84.10439626500465
1548,-90.76362104600503
1549,-69.56254673300373
1550,-83.86786026500431
1551,-91.0972450460049
1552,-80.76540101600494
1553,-63.99656223100192
1554,-64.3324529820029
1555,-69.50296866000372
1556,-72.10436480600038
1557,-90.24872794300518
1558,-78.52480558700336
1559,-76.31794541100408
1560,-90.8583960460046
1561,-91.10591704600483
1562,-90.3582949430047
1563,-68.06803955700343
1564,-79.01213858700339
1565,-90.26839794300486
1566,-81.2228160160048
1567,-68.09236955700362
1568,-78.97914758700335
1569,-83.4229841619981
1570,-84.09851836800408
1571,-60.84543280600337
1572,-77.95261148399914
1573,-84.02088626500426
1574,-55.4154501280027
1575,-77.35322958700363
1576,-90.21308494300501
1577,-82.43035608900482
1578,-85.65259336800409
1579,-68.44800566000322
1580,-77.20339151400367
1581,-83.77746326500437
1582,-60.836254806003126
1583,-64.1388099520027
1584,-66.80953848399622
1585,-76.7462654840001
1586,-97.20764972400593
1587,-90.18678494300548
1588,-77.11089658700348
1589,-54.00877302500339
1590,-74.49508123500436
1591,-81.29900701600491
1592,-89.32244087000527
1593,-71.81680780600072
1594,-83.27552619200469
1595,-90.68650004600477
1596,-76.02737041100409
1597,-77.9025494840007
1598,-74.57222433800416
1599,-55.55146612799763
1600,-74.72551433800436
1601,-89.3165188700059
1602,-71.95595480600059
1603,-77.15682958700381
1604,-84.16521436800394
1605,-74.42402223500449
1606,-74.96649233800417
1607,-90.1316939430053
1608,-97.06813172400598
1609,-82.32154508900476
1610,-61.77472798200233
1611,-90.35886904600466
1612,-60.033694805997584
1613,-84.10187536800458
1614,-84.12445336800374
1615,-103.36869540200678
1616,-81.44697401600479
1617,-66.84991248399638
1618,-77.20237251400431
1619,-63.83247795200259
1620,-67.40744148399608
1621,-90.17571994300488
1622,-69.42642963000344
1623,-67.06609048399696
1624,-77.06626851400415
1625,-74.29884423500425
1626,-53.92495102500288
1627,-67.45260112800133
1628,-77.631764587004
1629,-75.12668930800464
1630,-66.71439848399677
1631,-83.01373319200502
1632,-90.76744204600527
1633,-90.98568904600506
1634,-90.05086194300475
1635,-84.13547036800446
1636,-61.51759680599753
1637,-69.81494166000357
1638,-82.48634908900476
1639,-83.40798416199868
1640,-72.79850090900254
1641,-77.67553069000314
1642,-60.423340703003305
1643,-66.17584048399658
1644,-78.51030758700381
1645,-74.46379423500457
1646,-78.35143658700326
1647,-69.07874863000325
1648,-81.1975600160049
1649,-92.34141704600461
1650,-63.67299287900278
1651,-63.212151879002704
1652,-78.04249448399969
1653,-84.67532526500418
1654,-76.83625851400393
1655,-90.634892046005
1656,-97.11200072400607
1657,-90.2077819430051
1658,-90.88152604600509
1659,-91.0171049430046
1660,-67.93093855700317
1661,-78.04897869000342
1662,-53.614506128002176
1663,-85.68013436800447
1664,-61.851153879003505
1665,-67.76387448399691
1666,-67.77710955700331
1667,-75.1928253080041
1668,-63.919290952002484
1669,-75.83028741100406
1670,-75.89949230800448
1671,-68.27035855700342
1672,-77.06302858700383
1673,-68.06092355700366
1674,-84.16895036800452
1675,-67.36043548400448
1676,-71.69816480600093
1677,-84.79163536800388
1678,-66.76417555700391
1679,-74.35697223500392
1680,-91.96139804600534
1681,-67.49224248399696
1682,-90.3595179430049
1683,-63.90052095200281
1684,-48.523968347001755
1685,-90.95293294300518
1686,-75.55865730800451
1687,-62.28341711699795
1688,-74.50054933800402
1689,-74.63275633800458
1690,-97.14796972400563
1691,-58.74637437700221
1692,-75.13146830800451
1693,-83.74220626500392
1694,-96.58355562100587
1695,-58.14969437700165
1696,-69.64473673300381
1697,-97.05147372400552
1698,-84.51275226500456
1699,-84.28367636800431
1700,-69.45926463000342
1701,-74.86230833800437
1702,-90.2450889430047
1703,-83.44830016199921
1704,-84.01059036800416
1705,-61.89687480599787
1706,-97.08193072400536
1707,-97.8762327240056
1708,-84.86901736800428
1709,-97.14810072400542
1710,-103.3108044020064
1711,-68.13881355700323
1712,-68.0469655570032
1713,-97.0511647240055
1714,-69.3635286300032
1715,-82.59846608900534
1716,-61.69764980599757
1717,-84.64719236800374
1718,-82.53806408900527
1719,-67.04195448399696
1720,-65.9213022310023
1721,-67.46373548399606
1722,-90.25660794300529
1723,-97.31170872400526
1724,-75.18842433800455
1725,-73.07754880600078
1726,-69.51007663000382
1727,-75.56542730800447
1728,-90.22676294300527
1729,-74.36510833800457
1730,-71.38471801200285
1731,-61.62703180599783
1732,-84.18460126500395
1733,-90.86212304600485
1734,-83.51640116199815
1735,-74.44908923500407
1736,-83.03889219200482
1737,-90.89625504600463
1738,-97.04367572400588
1739,-74.73597023500406
1740,-85.10188426500463
1741,-76.54905248400064
1742,-70.13304180600062
1743,-67.34306348399696
1744,-77.84471348400075
1745,-78.86986158700347
1746,-84.14848526500464
1747,-90.248302943005
1748,-71.21624601200256
1749,-84.82251126500432
1750,-76.31313341100395
1751,-69.01311663000342
1752,-62.41035680599816
1753,-75.78569930800404
1754,-74.73917333800455
1755,-69.15727666000384
1756,-97.02478672400593
1757,-47.88298534700243
1758,-76.68431651400442
1759,-83.80916026500472
1760,-63.29079695200289
1761,-65.15316205500312
1762,-90.34007994300464
1763,-68.57676266000362
1764,-83.4522021619996
1765,-67.63743948399679
1766,-57.99837827400188
1767,-83.95409126500454
1768,-54.88729133599554
1769,-103.34325140200599
1770,-90.89996504600458
1771,-83.9219983680041
1772,-84.18786426500446
1773,-72.83431516199562
1774,-67.60499055700348
1775,-62.03768098200271
1776,-39.97353059600209
1777,-97.05675272400549
1778,-90.5114309430046
1779,-84.09747136800434
1780,-70.5669687330037
1781,-76.32326241100418
1782,-90.34663994300536
1783,-97.10699272400598
1784,-77.46743258700371
1785,-91.22931104600502
1786,-90.95632504600508
1787,-68.16079355700367
1788,-73.12687216199447
1789,-77.54553848400064
1790,-70.93307483600347
1791,-90.02215994300514
1792,-74.19684223500462
1793,-75.73276130800423
1794,-90.90392304600482
1795,-61.0530268060038
1796,-78.38088469000377
1797,-90.28148194300502
1798,-76.08366741100417
1799,-68.26862055700349
1800,-83.52234116199907
1801,-84.07823926500441
1802,-35.29868909400102
1803,-83.76129926500471
1804,-70.88046590900285
1805,-77.9050724839999
1806,-54.88651230400228
1807,-61.29083887900288
1808,-74.09571523500472
1809,-75.1260573380041
1810,-83.9331142650044
1811,-83.54860416199881
1812,-76.40981541100427
1813,-66.60833948399704
1814,-97.13265472400599
1815,-91.12866104600471
1816,-68.77121166000325
1817,-69.01569263000329
1818,-83.77693326500412
1819,-64.85509595200256
1820,-97.29237972400551
1821,-46.39336317100242
1822,-61.42222380599742
1823,-69.39913463000357
1824,-90.20699494300516
1825,-83.8522092650046
1826,-90.47983694300547
1827,-90.00554294300491
1828,-61.409272879002856
1829,-103.18183540200607
1830,-89.97611094300464
1831,-90.18650394300494
1832,-77.73504458700336
1833,-76.93423651400371
1834,-90.32619594300468
1835,-69.37382963000346
1836,-84.15652036800384
1837,-103.30770640200626
1838,-66.2135764839968
1839,-83.23957819200496
1840,-90.955543046005
1841,-75.29897033800444
1842,-69.56112373300311
1843,-67.60229555700334
1844,-81.33862301600493
1845,-69.07189966000442
1846,-77.12540241100396
1847,-91.0276740460049
1848,-90.05660094300492
1849,-64.9011730550028
1850,-70.043465630004
1851,-67.6244875570037
1852,-78.55213069000365
1853,-69.1507926300037
1854,-50.91599752300226
1855,-90.32416594300503
1856,-82.34966808900481
1857,-73.93606423500387
1858,-70.36206163000406
1859,-68.25774066000304
1860,-74.59472523500426
1861,-68.46326566000334
1862,-83.91057726500458
1863,-79.0536225870037
1864,-96.96151072400608
1865,-89.87108394300503
1866,-75.61277130800408
1867,-69.6536017330036
1868,-76.60805848400014
1869,-54.40497902500283
1870,-74.91464033800457
1871,-68.33635255700392
1872,-61.727587805997246
1873,-40.956849595999756
1874,-75.0098083380044
1875,-74.96234233800442
1876,-84.31096236800386
1877,-75.52307930800453
1878,-61.30750280600387
1879,-91.20618104600453
1880,-90.55052994300513
1881,-83.96210326500386
1882,-80.81674201600526
1883,-68.92230063000352
1884,-96.9661257240059
1885,-67.97015155700319
1886,-74.29489023500446
1887,-63.86463695200291
1888,-68.02104855700327
1889,-80.81714701600504
1890,-76.49762548400031
1891,-83.73391916199944
1892,-97.08254972400573
1893,-90.359614943005
1894,-83.41751116199885
1895,-67.35725855700366
1896,-62.6771048790024
1897,-75.54178233800394
1898,-90.21856194300472
1899,-61.77453680599683
1900,-83.54279916199812
1901,-78.32840148399919
1902,-90.92734204600492
1903,-90.89724004600521
1904,-63.06609995200324
1905,-62.89263187900269
1906,-90.36043694300497
1907,-97.12328372400589
1908,-76.44628741100405
1909,-68.14219055700323
1910,-90.35079504600526
1911,-72.93074090900245
1912,-83.81399926500399
1913,-70.88308290900295
1914,-90.07401694300461
1915,-83.1103911920045
1916,-91.97667504600486
1917,-53.58676102500249
1918,-90.06525294300536
1919,-65.55478112800301
1920,-68.6511386600032
1921,-63.342920952002714
1922,-63.77598295200278
1923,-78.47110748399973
1924,-69.22230466000383
1925,-76.73346551400391
1926,-62.10334098200292
1927,-83.54904816199814
1928,-83.80476716199883
1929,-77.7208494839997
1930,-69.25688566000372
1931,-85.9241613680042
1932,-83.70327126500433
1933,-74.43436423500407
1934,-61.282181805996515
1935,-90.17798294300519
1936,-75.10110033800447
1937,-68.75831066000319
1938,-65.16108333400189
1939,-72.09103580600095
1940,-77.58244369000386
1941,-76.27878441100438
1942,-62.78825498200331
1943,-76.71232351400431
1944,-84.46319136800412
1945,-54.527985201001684
1946,-90.6400030460045
1947,-83.75772726500418
1948,-48.04103634700277
1949,-70.67378473300323
1950,-84.67614636800408
1951,-75.83975241100416
1952,-64.45593995200306
1953,-90.29690194300474
1954,-69.58387963000405
1955,-83.76034526500462
1956,-90.3008719430054
1957,-83.98001026500424
1958,-53.89492620100191
1959,-90.46806094300518
1960,-68.60043266000321
1961,-69.59841563000373
1962,-82.46070208900528
1963,-84.64366336800413
1964,-70.50399873300375
1965,-66.9216734840038
1966,-77.06625451400396
1967,-76.02408141100386
1968,-57.95669727400218
1969,-69.81926673300313
1970,-76.3894914110042
1971,-90.3359959430054
1972,-82.03527708900492
1973,-91.09759904600469
1974,-78.0736456900031
1975,-90.11648494300516
1976,-63.50100487900272
1977,-83.99961026500387
1978,-84.59198026500417
1979,-84.04660536800384
1980,-54.848014201002115
1981,-90.10852194300514
1982,-84.19450936800422
1983,-67.0091141280027
1984,-57.1303212740022
1985,-71.98011780600064
1986,-84.18668816199897
1987,-81.21837501600476
1988,-74.07414123500439
1989,-91.68249204600488
1990,-64.33743095200316
1991,-75.07411833800415
1992,-76.78418051400422
1993,-73.25827416199536
1994,-75.18304733800414
1995,-90.2250839430053
1996,-90.93561804600449
1997,-72.91260690900253
1998,-69.70113273300376
1999,-75.5580773380043
2000,-84.14824026500446
2001,-76.29769341100382
2002,-85.6640843680043
2003,-97.02667272400595
2004,-76.25803641100447
2005,-83.88458926500425
2006,-90.38558494300469
2007,-90.28634494300513
2008,-73.27149590900262
2009,-83.99540236800385
2010,-53.69324920100189
2011,-69.020821660004
2012,-77.87568148399987
2013,-91.14791204600533
2014,-90.82949504600492
2015,-60.60259470300389
2016,-57.413422201002504
2017,-66.61292048399628
2018,-97.03173372400579
2019,-69.72954773300353
2020,-90.83754604600472
2021,-70.32263963000332
2022,-81.25909101600519
2023,-67.72591066000314
2024,-83.48580716199831
2025,-77.6645545870033
2026,-89.34709087000556
2027,-69.9216195570034
2028,-83.97456126500401
2029,-68.84603866000361
2030,-76.2946214110043
2031,-90.30424694300473
2032,-61.77229398200234
2033,-84.37991436800439
2034,-84.27629326500391
2035,-90.95565804600483
2036,-84.27490836800462
2037,-68.45856266000374
2038,-74.87630333800462
2039,-70.13431463000325
2040,-69.63376563000384
2041,-83.11167819200455
2042,-72.56068880600105
2043,-83.2330281920049
2044,-85.51524736800457
2045,-62.27179987900308
2046,-91.19237904600504
2047,-64.75921912800186
2048,-90.01111994300481
2049,-83.94667026500429
2050,-83.54255316199851
2051,-75.58583830800399
2052,-76.28011441100443
2053,-83.24083319200508
2054,-77.31626958700326
2055,-65.49677612800224
2056,-79.17354358700322
2057,-97.05455972400523
2058,-90.00415594300466
2059,-74.46815723500458
2060,-90.91362104600466
2061,-97.05162872400524
2062,-83.89906326500386
2063,-74.52806633800446
2064,-61.420495879002374
2065,-77.04586651400405
2066,-97.09450172400557
2067,-73.28562616199451
2068,-60.922355806003
2069,-67.70643255700361
2070,-78.97858358700341
2071,-68.53355366000324
2072,-68.43461266000304
2073,-67.80512055700365
2074,-68.20567155700337
2075,-81.38056801600487
2076,-83.58946816199932
2077,-62.20165287900363
2078,-78.97758269000315
2079,-79.04231558700394
2080,-84.40075626500402
2081,-74.13204323500395
2082,-67.48350555700381
2083,-69.62962363000406
2084,-81.00373401600518
2085,-90.5177630460048
2086,-72.56113090900271
2087,-67.26466455700393
2088,-74.79873933800445
2089,-57.27064320100271
2090,-77.5528884840005
2091,-90.22348794300524
2092,-53.41062902500289
2093,-69.72306155700335
2094,-68.2159775570035
2095,-76.43372441100382
2096,-90.14586494300511
2097,-61.761149805997775
2098,-83.75227226500465
2099,-73.85028123500433
2100,-90.91152004600463
2101,-66.16519848399548
2102,-90.31366694300505
2103,-68.19834055700358
2104,-83.84387626500393
2105,-75.82981741100411
2106,-74.77231733800454
2107,-90.04277594300493
2108,-84.63409226500426
2109,-77.93973958700371
2110,-84.611381368004
2111,-90.27460194300511
2112,-72.36761980600022
2113,-71.12571101200228
2114,-96.97470672400596
2115,-83.68304926500423
2116,-62.34232887900271
2117,-84.03978526500396
2118,-69.69801766000364
2119,-68.53403766000338
2120,-91.1033590460047
2121,-84.21792426500451
2122,-77.50030858700393
2123,-82.33088208900517
2124,-90.84522304600523
2125,-75.94879133800441
2126,-76.20324541100399
2127,-83.14300616199944
2128,-75.6324204110042
2129,-97.26318472400544
2130,-90.8380710460051
2131,-60.84701580600358
2132,-90.97887104600522
2133,-55.499319127999115
2134,-90.91033004600467
2135,-91.26288204600496
2136,-76.19374641100421
2137,-84.96615836800447
2138,-76.95345351400374
2139,-83.9551502650047
2140,-67.32103648400425
2141,-84.48693936800373
2142,-68.64850766000382
2143,-83.86829926500468
2144,-68.00409955700343
2145,-90.30893894300516
2146,-70.62788663000356
2147,-79.96973969000373
2148,-69.45568166000339
2149,-90.35206804600512
2150,-90.14029594300519
2151,-83.62821516199983
2152,-68.07903555700341
2153,-91.04222604600454
2154,-53.34916195200367
2155,-97.02076472400586
2156,-84.2484712650039
2157,-62.161021879002874
2158,-56.87117320100242
2159,-82.54159108900512
2160,-55.13134512800298
2161,-83.36402016199827
2162,-74.8914223380043
2163,-90.26381094300541
2164,-89.8494669430047
2165,-65.92387123100252
2166,-90.76887704600449
2167,-75.85256130800462
2168,-38.679921420002756
2169,-64.21813015800308
2170,-97.21839572400586
2171,-75.35813633800444
2172,-84.75775826500467
2173,-74.93313333800415
2174,-90.54071994300466
2175,-63.93650095200246
2176,-83.61613916199894
2177,-90.35145494300468
2178,-76.23353741100436
2179,-62.15951380599654
2180,-83.47443216199827
2181,-96.97116172400547
2182,-77.07486658700327
2183,-84.83694326500427
2184,-75.8910714110043
2185,-97.08634072400582
2186,-89.85977894300504
2187,-83.3436701619994
2188,-76.93932848400073
2189,-64.15460495200296
2190,-83.41227216199877
2191,-83.81455226500475
2192,-83.22472619200471
2193,-91.58089404600469
2194,-76.4562084110039
2195,-64.98011005500302
2196,-77.96478848399965
2197,-76.81986048399995
2198,-83.87888026500423
2199,-85.01270336800462
2200,-90.23599994300548
2201,-90.28363194300528
2202,-97.06516372400529
2203,-68.06035455700385
2204,-83.40954316199895
2205,-89.98702594300539
2206,-103.32934140200632
2207,-76.49506441100402
2208,-83.36119316199984
2209,-49.66375934700227
2210,-78.56831458700344
2211,-66.72391248399617
2212,-68.1655085570037
2213,-91.00245104600526
2214,-67.55362148399581
2215,-97.23421372400571
2216,-63.91897095200329
2217,-69.33250763000342
2218,-75.70590130800429
2219,-77.50001858700398
2220,-84.45553036800447
2221,-69.43626263000351
2222,-75.08167133800453
2223,-83.75913826500437
2224,-74.88428333800402
2225,-83.39549316199918
2226,-90.78572904600514
2227,-85.93304736800383
2228,-67.73795755700394
2229,-74.54592323500401
2230,-78.14154669000345
2231,-103.33574140200653
2232,-90.85065204600505
2233,-69.45795763000388
2234,-90.0281729430053
2235,-90.31292594300521
2236,-83.46269216199835
2237,-74.98589633800384
2238,-90.2872609430051
2239,-61.27667087900318
2240,-90.12037594300546
2241,-55.842289274001814
2242,-90.35534004600504
2243,-90.22789894300513
2244,-75.40756530800445
2245,-71.90000180600146
2246,-65.2429600550031
2247,-77.08849151400409
2248,-68.98777063000398
2249,-58.33222327400199
2250,-64.2099541580028
2251,-84.08571226500408
2252,-83.79756126500433
2253,-72.9403619090026
2254,-97.26504472400575
2255,-90.89781104600479
2256,-70.95509690900326
2257,-69.15872863000368
2258,-83.62210326500463
2259,-90.72594304600534
2260,-90.10040794300494
2261,-84.20324116199845
2262,-68.37979155700395
2263,-83.74385526500464
2264,-63.51500605500314
2265,-72.9004209090026
2266,-66.88425748399641
2267,-61.29714980599783
2268,-83.92760726500455
2269,-68.13833155700377
2270,-91.03065704600522
2271,-77.07862758700321
2272,-83.3912532650047
2273,-66.95286855700397
2274,-60.953547805997005
2275,-75.03584333800427
2276,-76.39109241100414
2277,-85.66562336800416
2278,-69.97920773300393
2279,-76.00207041100384
2280,-96.52326162100599
2281,-83.96160526500444
2282,-77.7475886900038
2283,-90.29534794300525
2284,-83.2633081619988
2285,-90.34573694300525
2286,-75.11464030800471
2287,-74.92941333800445
2288,-61.600305806003234
2289,-84.65310926500388
2290,-97.1332037240054
2291,-60.75175087900243
2292,-90.35294894300478
2293,-82.55470608900487
2294,-63.538693879002494
2295,-85.78296736800439
2296,-67.99161455700323
2297,-77.71283648400095
2298,-84.64854436800397
2299,-84.19572436800445
2300,-67.58555255700321
2301,-74.61173723500451
2302,-77.98982969000372
2303,-62.33893198200349
2304,-67.74181955700351
2305,-61.042845805997786
2306,-83.50081116199908
2307,-84.26646936800444
2308,-72.78646180600117
2309,-29.219011136999598
2310,-78.3629236900033
2311,-68.07624255700375
2312,-60.143248805998155
2313,-96.96832772400558
2314,-84.61018826500458
2315,-83.81886426500387
2316,-63.26076987900251
2317,-57.360489201001656
2318,-75.36029130800398
2319,-84.84262326500448
2320,-41.36315749300229
2321,-83.56417816199973
2322,-84.26949336800408
2323,-66.76311748399712
2324,-89.81918694300475
2325,-65.49671912800295
2326,-90.10662294300528
2327,-60.82468480600346
2328,-69.23148466000384
2329,-74.51737533800406
2330,-84.8077482650042
2331,-90.05055594300484
2332,-74.72060033800426
2333,-74.1772912350043
2334,-91.11273094300486
2335,-97.13138872400577
2336,-62.84021387900248
2337,-74.85094633800418
2338,-74.0765842350047
2339,-55.83397620100277
2340,-69.43803166000362
2341,-96.91721972400592
2342,-77.19825758700335
2343,-90.13182694300485
2344,-61.4394698790029
2345,-72.76077280600111
2346,-84.28806536800403
2347,-97.22564272400541
2348,-90.92735304600501
2349,-67.75499155700345
2350,-90.69457804600461
2351,-74.29770023500441
2352,-69.1373416300039
2353,-97.07123572400542
2354,-62.69392005500231
2355,-97.21419072400568
2356,-76.16179741100404
2357,-91.76657804600472
2358,-77.06596551400435
2359,-91.40688004600452
2360,-84.02192826500414
2361,-90.38418204600475
2362,-96.93875572400611
2363,-84.98100536800393
2364,-84.61507326500396
2365,-48.35143834700193
2366,-69.20461066000371
2367,-72.469377161995
2368,-83.94620526500421
2369,-68.03134355700331
2370,-69.42398866000349
2371,-58.31976037700224
2372,-84.49298736800392
2373,-68.51883866000298
2374,-56.47068120100175
2375,-83.46065416199963
2376,-77.13943258700328
2377,-77.6714515870035
2378,-74.62549423500423
2379,-83.80944626500423
2380,-78.68543858700377
2381,-91.14864504600519
2382,-82.24930708900501
2383,-65.86307412800306
2384,-103.36024640200685
2385,-91.03171904600458
2386,-82.47812908900505
2387,-83.54299416199865
2388,-97.05379972400533
2389,-78.52762058700318
2390,-69.83652373300356
2391,-83.90600226500464
2392,-90.23504794300516
2393,-70.28765483600364
2394,-90.15454294300525
2395,-68.56984055700377
2396,-84.39020126500418
2397,-91.10620604600535
2398,-90.13047294300486
2399,-83.24212316199919
2400,-89.95620394300477
2401,-96.95312872400609
2402,-60.922545806003654
2403,-97.16913272400598
2404,-77.3182905870035
2405,-58.91381437700238
2406,-63.16445605500303
2407,-83.81056726500447
2408,-68.10185755700331
2409,-83.93321726500471
2410,-75.0698853380045
2411,-82.05874708900501
2412,-90.21023194300506
2413,-76.90511548399991
2414,-48.377957222994155
2415,-63.23458705500252
2416,-59.9851918059976
2417,-71.07162480600164
